id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,sociable,maxDegree,cigLimit
n0,true,0.019026348708161014,0.8146215833981901,24,true,118,0.9640132262431481,0.5021614632768566,10,70
n1,true,0.08733674557461168,0.48864016690441314,68,true,13,0.8459974135027031,0.7640351372087999,10,70
n2,true,0.1435901063611096,0.7244316389173926,12,true,21,0.7520540985994203,0.7453629067620611,10,70
n3,false,0.2946990836075718,0.721699649801454,63,true,3,0.4993070114790061,0.33211565113892155,10,70
n5,false,0.3799065469850846,0.5377870572728664,20,true,2,0.3925416743486886,0.7931655024129203,10,70
n6,true,0.1795557749487383,0.47223665009862437,67,true,37,0.6913170017878918,0.7039991566242743,10,70
n7,false,0.3898531673766712,0.5283067276392682,57,true,9,0.3409912398886568,0.6323091079970666,10,70
n9,false,0.3305544007849358,0.4241575732486974,12,true,1,0.48495011970719304,0.7462043057946396,10,70
n14,true,0.03485983832898125,0.5349961002217618,32,true,85,0.9416412118977492,0.5420002782974609,10,70
n18,true,0.46322626041026105,0.8409393764720359,65,true,55,0.2444240003449803,0.5622806674084062,10,70
n24,true,0.06375271163448809,0.4135265546126443,70,true,15,0.895469625711242,0.7638946214058722,10,70
n35,true,0.028916317135297923,0.49300189708312925,55,true,63,0.9537684118768243,0.3961873920305472,10,70
n37,true,0.0832890739247563,0.5213809116439999,12,true,42,0.8784298906223074,0.6120223942341458,10,70
n40,true,0.5776066322127341,0.7025996719271497,66,true,43,0.12889071324576343,0.8840606433707139,10,70
n45,false,0.05186835401171058,0.5293195412084423,0,true,120,0.028199790542877676,0.4666869504387494,10,70
n51,true,0.5764162983605122,0.9258070133764963,64,true,34,0.1234600933977388,0.43766515250035365,10,70
n54,true,0.1381423258531103,0.6786836285600912,68,true,8,0.7835145814364686,0.5476505975187224,10,70
n57,true,0.11129578499927646,0.6132212873340623,11,true,8,0.8264614136423946,0.8074167551567313,10,70
n59,true,0.2619120320427704,0.374297286378818,69,true,13,0.5668687228829185,0.24885531765420826,10,70
n64,true,0.031352838963978995,0.8029668178393167,38,true,95,0.9572727819879784,0.83596385363804,10,70
n67,true,0.21534271788097137,0.7018407234895997,64,true,24,0.6694027637088784,0.6154789559875696,10,70
n70,true,0.18431737043787177,0.8738530175774449,12,true,37,0.6939008159070246,0.7560370919689053,10,70
n71,false,0.4245245542730684,0.6742524757475414,62,true,3,0.3138959548576682,0.8641859335725696,10,70
n73,true,0.42934210820454005,0.6342824199635788,45,true,120,0.19433938885739713,0.20033511309340918,10,70
n74,true,0.292840365329819,0.5203392354450361,12,true,6,0.5223701355097597,0.8766334672111009,10,70
n76,false,0.3906456119533111,0.505129216220902,12,true,5,0.3777343355503686,0.38043262917926635,10,70
n77,false,0.3808804247957175,0.46418213543835457,12,true,10,0.34641178696032215,0.7646260024460599,10,70
n79,true,0.024826929486392677,0.623876201529064,25,true,108,0.9510161881043024,0.8683220827160086,10,70
n80,true,0.37615731052243717,0.4458424198727802,69,true,17,0.38036663689156597,0.6647309207050419,10,70
n83,false,0.18258768942550074,0.723709242260152,12,true,12,0.6523916395213293,0.23350564829813342,10,70
n84,false,0.4510398731857349,0.8525352874435791,65,true,18,0.2842249112774192,0.6768466461626663,10,70
n93,false,0.5553362809808259,0.5191609993565037,68,true,22,0.13127592132639504,0.7313255250094746,10,70
n95,false,0.47060230384492163,0.7692648718134195,67,true,8,0.26498335248468374,0.7219332371201753,10,70
n97,true,0.1931541876219581,0.9223659094169796,65,true,12,0.6696152337980144,0.6821363303681184,10,70
n98,true,0.06390949361161408,0.7165426015780096,58,true,120,0.051182500589500975,0.457074953366292,10,70
n100,true,0.45467045323461536,0.8249425634361083,65,true,12,0.21022078331057248,0.6404201721920716,10,70
n103,true,0.15143999425460591,0.4594259176986832,66,true,6,0.7728392357780824,0.16676835881110408,10,70
n120,true,0.059606824068493984,0.6981486342816986,13,true,12,0.8961457156687196,0.8331487746178738,10,70
n121,false,0.38980296830889266,0.44459219064266225,70,true,3,0.36665271181447456,0.5504745143199542,10,70
n122,false,0.20496249300303776,0.30827678444789197,0,false,0,0.20346896565846823,0.5302283407068249,10,70
n123,true,0.2878570592383381,0.6574135218747788,11,true,24,0.5616151993003489,0.7816679643236184,10,70
n125,false,0.41247666193678795,0.5213284859822273,68,true,8,0.37430219283606664,0.7752901087613948,10,70
n128,false,0.4864924648873953,0.5442873200328732,12,true,5,0.20328247015150724,0.7001853912633498,10,70
n129,true,0.5032431043999597,0.734734520908271,13,true,6,0.13205419703933763,0.891119495440162,10,70
n134,false,0.42484307740565314,0.5327877422415878,68,true,1,0.3180150599540832,0.9663900161591377,10,70
n135,false,0.34889642216479455,0.8711209164705367,69,true,16,0.3953137981361799,0.7336284199863796,10,70
n137,false,0.34756663603622795,0.7161195906376301,12,true,5,0.42240768838299464,0.6209535006471012,10,70
n138,false,0.5882191449181404,0.48642391318692385,13,true,41,0.1564829013633757,0.7965783972665723,10,70
n139,true,0.011513278617570386,0.592102991401144,33,true,118,0.968761761648078,0.7173101377848949,10,70
n140,false,0.1382532650771731,0.6004372604906831,55,true,2,0.7749605200409913,0.26367592608856033,10,70
n141,false,0.283465435518969,0.2722422717692561,57,true,26,0.5915146013465177,0.6131350627755364,10,70
n143,true,0.47720641912916545,0.748656220669559,60,true,17,0.20691826676299482,0.4035613913999899,10,70
n148,true,0.12038847775675256,0.681289376987143,11,true,23,0.8008951781986224,0.97092403019699,10,70
n150,true,0.4102522434519532,0.768500222758343,12,true,10,0.36032546591245573,0.6861580981182562,10,70
n156,true,0.6590578906685056,0.9800717631602176,13,false,0,0.5370031993451432,0.40940120095859267,10,70
n165,false,0.2581703568756159,0.7472711852814731,56,true,1,0.5857266366414535,0.3990242448775888,10,70
n166,true,0.05454101017427067,0.8762895537305361,11,true,22,0.919513183195681,0.998552569213445,10,70
n170,false,0.10123497409241873,0.7679960133747724,12,true,1,0.8312750431793021,0.5813146763544854,10,70
n171,false,0.771080374800494,0.745231397395507,0,false,0,0.0029911290757280566,0.2527006719135475,10,70
n173,false,0.5961216394705652,0.32364917233040646,12,true,49,0.13821009727511352,0.4669728428070018,10,70
n180,false,0.3430463629876642,0.5619227814514722,60,true,21,0.5535606624650355,0.4314677271042412,10,70
n182,true,0.16150021713298765,0.9145670593121912,12,true,18,0.7301021384735755,0.6909900784032246,10,70
n183,false,0.26623716856017937,0.7971163588999564,12,true,4,0.5676171112549956,0.5055975507598752,10,70
n189,true,0.06888615029606084,0.9008387260511201,18,true,114,0.8179362047755019,0.4823918306505308,10,70
n192,true,0.09729712110924585,0.9902641287329148,12,true,4,0.8277431672589974,0.4573054251010854,10,70
n197,false,0.3575132673672104,0.5021066196139536,11,true,1,0.4058970704044887,0.7012091050270466,10,70
n199,true,0.08740783183945477,0.6818892127229536,23,true,114,0.7804109463877342,0.05581882812026029,10,70
n206,false,0.4737482938018303,0.6109914137192811,61,true,10,0.2226010749260986,0.5552288311105924,10,70
n208,true,0.22457107673937726,0.7678900454251865,12,true,12,0.6004544270726192,0.4228206103968133,10,70
n211,true,0.1943278788894742,0.5481842302858452,70,true,20,0.6588857074698112,0.6896354287948655,10,70
n213,true,0.4005382024403,0.7723968423062422,11,true,15,0.27584035604377044,0.2721408774693307,10,70
n217,true,0.5580770686622072,0.7857253827278418,62,true,22,0.1292902723206252,0.9420336269984737,10,70
n220,true,0.0049157396882515145,0.4425916427373538,23,true,117,0.9962521270561779,0.9685605075201258,10,70
n223,true,0.27185230599216736,0.7358437608441415,69,true,13,0.5681373834194074,0.6301075607245875,10,70
n230,true,0.27080655164733264,0.500651486526805,67,true,12,0.5373685482147954,0.8337500329564885,10,70
n239,true,0.1502421213813713,0.6221715346800032,53,true,48,0.7699409816930236,0.23864718089450765,10,70
n243,false,0.41900834615139454,0.547163148249001,55,true,1,0.338407874497798,0.40697040183331873,10,70
n244,true,0.09267160421674887,0.4869646518976416,69,true,47,0.8485592345046353,0.7805089022900418,10,70
n246,false,0.49255220884479906,0.6085557017881551,12,true,9,0.28236478943145094,0.08769906745917366,10,70
n247,false,0.26571063325753086,0.5649408002173086,12,true,2,0.5615608231369582,0.6427681437821466,10,70
n248,true,0.07676656041576826,0.7475953613768469,12,true,113,0.7735557514939736,0.47515746045969626,10,70
n251,true,0.5061291848017699,0.9716927649949636,12,true,51,0.09449822288011023,0.3236435587849191,10,70
n252,false,0.5302812911860276,0.40037143370025857,69,true,18,0.1928187047801142,0.630221466022198,10,70
n255,true,0.3996245913997552,0.9604538951071884,44,true,78,0.45645346416920723,0.6157918267443239,10,70
n256,true,0.5004415527593358,0.7616977551475138,69,true,58,0.1245990511235638,0.08393852146960346,10,70
n258,false,0.5530774773760672,0.7046980545884169,38,true,93,0.0785179827990477,0.9033190685251745,10,70
n259,true,0.08804935008916731,0.9466480431928386,13,false,0,0.15008269243239125,0.21678242060506242,10,70
n260,true,0.21570585130871156,0.6435059664057616,64,true,13,0.6213953506936697,0.6046132613847556,10,70
n265,false,0.5695322048957044,0.7514120520111913,45,true,61,0.05025303843521472,0.6343432035596828,10,70
n270,true,0.029428516553864137,0.5414198234758576,12,false,0,0.5067690225154554,0.8015495146859479,10,70
n278,true,0.040234240286133316,0.5033306010640496,65,false,0,0.020425733043414086,0.9964540377183135,10,70
n280,false,0.6107282290786119,0.552619388141075,0,true,120,0.5470016719310644,0.4521416277555108,10,70
n283,false,0.09180574775012319,0.6203741168987186,13,true,1,0.8543348802364712,0.8920409129886546,10,70
n290,false,0.4393094091966247,0.33828342396718364,60,true,1,0.29396702093399607,0.6999679098476748,10,70
n295,false,0.43144490327028046,0.6605353415930473,49,true,21,0.3778009132436808,0.3036240194827261,10,70
n296,true,0.12230115619592062,0.9783285696229128,54,true,76,0.8051990575231953,0.4103723240121132,10,70
n303,true,0.08198713182905465,0.9629749997316652,62,false,0,0.32436065832522903,0.9592060319629859,10,70
n304,true,0.006901701669447979,0.9923863417341696,13,false,0,0.6655730995212242,0.8442115460916985,10,70
n305,true,0.13619466829943605,0.6502723807978732,12,true,6,0.7698488865159805,0.802420278930112,10,70
n306,true,0.050835381479095096,0.8123616235914896,22,true,120,0.8108165002715274,0.8711472505311736,10,70
n307,true,0.28828539010920845,0.5825964311877035,65,true,9,0.5151029065341345,0.7381459448344131,10,70
n311,false,0.45174247502409637,0.4448933406738363,63,true,34,0.2404584077980819,0.7386665075591058,10,70
n312,true,0.16836535525799853,0.39610913236182066,66,true,13,0.7144618792381591,0.4237858552536714,10,70
n313,true,0.5984662202252181,0.9176137812348514,49,true,40,0.12147061665240785,0.9434271267249308,10,70
n316,true,0.3103815564179679,0.6215935168746813,67,true,31,0.42782651418582873,0.9811263952252913,10,70
n318,true,0.2788716584219697,0.5307507637846118,11,true,22,0.5364695448015095,0.6070270706401742,10,70
n323,true,0.06187786492858727,0.45972939163965715,12,true,9,0.9005245571209907,0.4218861307014399,10,70
n324,false,0.5589051896505397,0.7457099469424814,13,true,7,0.16261449668583822,0.437632018905744,10,70
n329,true,0.17203632023030394,0.6853030510977032,66,true,6,0.7122010772297782,0.6369633557645437,10,70
n332,false,0.30450355228623954,0.35598709869600254,12,true,1,0.5110788033713901,0.5794966284749017,10,70
n335,true,0.2253170588484005,0.716124302530438,67,true,32,0.6025648497028099,0.5050353302875795,10,70
n341,false,0.22900332950260555,0.4968027268660611,66,true,5,0.6481013313089126,0.9778587686810584,10,70
n343,true,0.4680791527842739,0.7887693896532639,11,true,28,0.2032596055982633,0.8057126655574735,10,70
n344,false,0.20849272537709007,0.770878353557989,0,false,0,0.4916833299048475,0.18152454801739498,10,70
n349,true,0.3927768328679225,0.8232449890069854,65,true,15,0.32636682914735377,0.678286161297949,10,70
n361,true,0.364896288059026,0.570732173377891,66,true,7,0.4216733859307549,0.9900078513629962,10,70
n364,true,0.09248709585558629,0.8922527409220671,61,true,105,0.8150249932630191,0.7173376457967247,10,70
n368,true,0.4588379766582164,0.5412882961159672,12,true,6,0.2810954766713653,0.42534214499609735,10,70
n369,true,0.3802250094098851,0.6158907826997098,66,true,32,0.3703406954032501,0.5063520624028122,10,70
n370,true,0.13753873155655721,0.8374617346807818,12,true,12,0.7285536774951334,0.22029967578005677,10,70
n373,true,0.2103854074059584,0.6419944743270551,68,true,6,0.6633161213501485,0.39973027045156045,10,70
n378,false,0.3839816468688927,0.47193139125151945,67,true,14,0.32821302449720985,0.9873209348618927,10,70
n379,true,0.03414947646242976,0.7168961134139228,12,true,44,0.9461702180490736,0.8267921666340081,10,70
n387,false,0.17865069644939038,0.578363825479103,12,true,2,0.7154499134284171,0.5195012558854363,10,70
n390,true,0.343592691522239,0.8790529072822995,68,true,10,0.426918168615472,0.7073485326878983,10,70
n393,true,0.3233358549597531,0.7642556460009631,11,true,7,0.475528393212149,0.9745835716433457,10,70
n395,true,0.04462564993984458,0.8497113511402963,12,false,0,0.33718733620941377,0.4637564681998824,10,70
n397,true,0.39105088789291576,0.8506465535389498,68,true,12,0.32985316908099876,0.46488012872617485,10,70
n399,true,0.00776235556780569,0.7733348441210333,15,true,117,0.9809059491714449,0.5122489257531352,10,70
n400,true,0.09469334537075066,0.5477570572896753,12,true,15,0.8273962031083938,0.4499261261342896,10,70
n401,true,0.46805550499949194,0.5809879850799231,64,true,6,0.2419067720028418,0.523589646187543,10,70
n406,true,0.1313870979585469,0.935916497066144,47,true,72,0.7984016494394782,0.7996349176658331,10,70
n408,false,0.37133357481120594,0.7784804318396779,59,true,2,0.4085953022597852,0.5708516380075914,10,70
n411,false,0.26415698078486105,0.770520413068116,67,true,4,0.5670089278341651,0.49824057964070023,10,70
n412,true,0.5229210822078636,0.702496253542626,66,true,17,0.12487198768436042,0.7383292954652594,10,70
n413,false,0.2449669707299276,0.8271311444542746,12,true,2,0.6170497291266019,0.7855303629645192,10,70
n414,true,0.12825142312437823,0.670244238636798,11,true,9,0.8076220576905674,0.3444078786853915,10,70
n416,true,0.46093139557347285,0.6064052126662666,12,true,10,0.25752012033082117,0.5547416225055053,10,70
n417,false,0.5199601828285235,0.8584919890625465,67,true,4,0.13856304925918286,0.7205515399726267,10,70
n418,false,0.474694659081764,0.6012400479672434,12,true,2,0.30597616915518083,0.9972616396551652,10,70
n420,true,0.0489889806605259,0.7808147834724117,66,true,57,0.87577639036632,0.34283635100108006,10,70
n422,true,0.34912955886176567,0.8520247859208211,62,true,17,0.40593034135959993,0.750625907857486,10,70
n426,false,0.3357367414602175,0.6849949130645009,68,true,4,0.45321531246031144,0.9798211560200182,10,70
